,Area(sqKm),BicycleF_x,BicycleM_x,BicycleT_x,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,Dwellings,GeoUID,Households,LandArea(skm)_x,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Population,PopulationCT_x,PopulationDensity_x,Primary_Offence,RegionName,Status,Type,Week_day,Type_x_x,Region Name_x_x,Area (sq km)_x_x,Population _x_x,Dwellings _x_x,Households _x_x,PopulationCT_y,PopulationDensity_y,LandArea(skm)_y,v_CA16_1: Age Stats_x,Type_y_x,Region Name_y_x,Area (sq km)_y_x,Population _y_x,Dwellings _y_x,Households _y_x,BicycleF_y,BicycleM_y,BicycleT_y,Type_x_y,Region Name_x_y,Area (sq km)_x_y,Population _x_y,Dwellings _x_y,Households _x_y,PopulationCT,PopulationDensity,LandArea(skm),v_CA16_1: Age Stats_y,Type_y_y,Region Name_y_y,Area (sq km)_y_y,Population _y_y,Dwellings _y_y,Households _y_y,BicycleF,BicycleM,BicycleT
4157,3.74218,0.0,0.0,10.0,2.6737967914438503,BLKPLE,OTHER          ,ANIMAL         ,1.0,BM,Toronto,1000.0,31,2893.0,5350292.0,2247.0,3.74,43.722309100000004,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.5091782,Downsview-Roding-CFB (26),2015-06-02,2.0,6.0,17:00,2015.0,6721.0,6721.0,1796.3,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,3.74218,6721,2893,2247,6721,1796.3,3.74,6720,CT,Toronto,3.74218,6721,2893,2247,0,0,10,CT,Toronto,3.74218,6721,2893,2247,6721,1796.3,3.74,6720,CT,Toronto,3.74218,6721,2893,2247,0,0,10
4158,,,,,,,,,,,,,,,5350293.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Toronto,2.0619,6242,2197,2103,6242,3132.4,1.99,6245,CT,Toronto,2.0619,6242,2197,2103,0,0,10,CT,Toronto,2.0619,6242,2197,2103,6242,3132.4,1.99,6245,CT,Toronto,2.0619,6242,2197,2103,0,0,10
4159,,,,,,,,,,,,,,,5350294.01,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Toronto,0.8592299999999999,4386,1586,1547,4386,5104.2,0.86,4390,CT,Toronto,0.8592299999999999,4386,1586,1547,0,0,0,CT,Toronto,0.8592299999999999,4386,1586,1547,4386,5104.2,0.86,4390,CT,Toronto,0.8592299999999999,4386,1586,1547,0,0,0
4160,1.02545,0.0,0.0,0.0,0.0,,UNKNOWN MAKE   ,UNKNOWN        ,12.0,MT,Toronto,150.0,31,1453.0,5350294.02,1384.0,1.03,43.7360916,"Private Property (Pool, Shed, Detached Garage)",-79.5062408,Glenfield-Jane Heights (25),2015-11-09,9.0,11.0,13:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4161,1.02545,0.0,0.0,0.0,0.0,,UNKNOWN MAKE   ,UNKNOWN        ,12.0,MT,Toronto,150.0,31,1453.0,5350294.02,1384.0,1.03,43.7360916,"Private Property (Pool, Shed, Detached Garage)",-79.5062408,Glenfield-Jane Heights (25),2015-11-09,9.0,11.0,13:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4162,1.02545,0.0,0.0,0.0,0.0,BLUSIL,UNKNOWN MAKE   ,ELECTRIC       ,1.0,FO,Toronto,500.0,31,1453.0,5350294.02,1384.0,1.03,43.739978799999996,"Private Property (Pool, Shed, Detached Garage)",-79.5010681,Glenfield-Jane Heights (25),2015-08-28,28.0,8.0,10:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4163,1.02545,0.0,0.0,0.0,0.0,,UNKNOWN MAKE   ,ELECTRIC       ,1.0,EL,Toronto,500.0,31,1453.0,5350294.02,1384.0,1.03,43.739978799999996,"Private Property (Pool, Shed, Detached Garage)",-79.5010681,Glenfield-Jane Heights (25),2015-08-28,28.0,8.0,10:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4164,1.02545,0.0,0.0,0.0,0.0,BLK   ,IRON HORSE     ,,18.0,MT,Toronto,200.0,31,1453.0,5350294.02,1384.0,1.03,43.739978799999996,"Private Property (Pool, Shed, Detached Garage)",-79.5010681,Glenfield-Jane Heights (25),2015-08-28,28.0,8.0,10:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4165,1.02545,0.0,0.0,0.0,0.0,,UNKNOWN MAKE   ,UNKNOWN        ,18.0,MT,Toronto,400.0,31,1453.0,5350294.02,1384.0,1.03,43.739978799999996,"Private Property (Pool, Shed, Detached Garage)",-79.5010681,Glenfield-Jane Heights (25),2015-08-28,28.0,8.0,10:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4166,1.02545,0.0,0.0,0.0,0.0,MRN   ,SCHWINN        ,3 WHEELER      ,1.0,RG,Toronto,1200.0,31,1453.0,5350294.02,1384.0,1.03,43.739463799999996,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.50497440000002,Glenfield-Jane Heights (25),2015-08-28,28.0,8.0,22:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4167,1.02545,0.0,0.0,0.0,0.0,MRN   ,SUPERCYCLE     ,,18.0,MT,Toronto,200.0,31,1453.0,5350294.02,1384.0,1.03,43.739463799999996,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.50497440000002,Glenfield-Jane Heights (25),2015-08-28,28.0,8.0,22:00,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4168,1.02545,0.0,0.0,0.0,0.0,BLU   ,OTHER          ,HUFFY          ,18.0,MT,Toronto,400.0,31,1453.0,5350294.02,1384.0,1.03,43.7393227,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4994888,Glenfield-Jane Heights (25),2015-12-30,30.0,12.0,00:27,2015.0,4504.0,4504.0,4392.0,ARR/WARR EXECUTED NO ADDED CHG,Toronto,UNKNOWN,CT,Wednesday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4169,1.02545,0.0,0.0,0.0,0.0,BLK   ,OTHER          ,WICKED         ,1.0,BM,Toronto,200.0,31,1453.0,5350294.02,1384.0,1.03,43.7393227,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4994888,Glenfield-Jane Heights (25),2015-12-30,30.0,12.0,00:27,2015.0,4504.0,4504.0,4392.0,ARR/WARR EXECUTED NO ADDED CHG,Toronto,UNKNOWN,CT,Wednesday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4170,1.02545,0.0,0.0,0.0,0.0,BLK   ,OTHER          , HUFFY         ,15.0,MT,Toronto,500.0,31,1453.0,5350294.02,1384.0,1.03,43.7393227,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4994888,Glenfield-Jane Heights (25),2015-12-30,30.0,12.0,00:27,2015.0,4504.0,4504.0,4392.0,ARR/WARR EXECUTED NO ADDED CHG,Toronto,UNKNOWN,CT,Wednesday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4171,1.02545,0.0,0.0,0.0,0.0,DBL   ,CC             ,CCM            ,5.0,RG,Toronto,200.0,31,1453.0,5350294.02,1384.0,1.03,43.739616399999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.5098724,Glenfield-Jane Heights (25),2015-08-07,7.0,8.0,14:55,2015.0,4504.0,4504.0,4392.0,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0,CT,Toronto,1.02545,4504,1453,1384,4504,4392.0,1.03,4505,CT,Toronto,1.02545,4504,1453,1384,0,0,0
4172,,,,,,,,,,,,,,,5350295.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Toronto,1.0824,5180,2035,1907,5180,4785.7,1.08,5180,CT,Toronto,1.0824,5180,2035,1907,0,0,0,CT,Toronto,1.0824,5180,2035,1907,5180,4785.7,1.08,5180,CT,Toronto,1.0824,5180,2035,1907,0,0,0
4173,4.6433,0.0,0.0,0.0,0.0,BLU   ,INVACARE       ,MOTORIZED      ,1.0,SC,Toronto,,31,19.0,5350296.0,19.0,4.64,43.7463303,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.48223879999998,Downsview-Roding-CFB (26),2015-09-10,10.0,9.0,17:00,2015.0,64.0,64.0,13.8,THEFT FROM MOTOR VEHICLE UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4174,4.6433,0.0,0.0,0.0,0.0,SILRED,GIANT          ,,0.0,OT,Toronto,600.0,32,19.0,5350296.0,19.0,4.64,43.7503242,Ttc Subway Station,-79.46296690000001,Downsview-Roding-CFB (26),2015-07-03,3.0,7.0,10:00,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4175,4.6433,0.0,0.0,0.0,0.0,BLUGRN,OTHER          ,UNKNOWN        ,1.0,RG,Toronto,50.0,31,19.0,5350296.0,19.0,4.64,43.7452164,"Private Property (Pool, Shed, Detached Garage)",-79.4835205,Downsview-Roding-CFB (26),2015-05-09,9.0,5.0,10:00,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4176,4.6433,0.0,0.0,0.0,0.0,GRY   ,OTHER          ,UNKNOWN        ,1.0,RG,Toronto,50.0,31,19.0,5350296.0,19.0,4.64,43.7452164,"Private Property (Pool, Shed, Detached Garage)",-79.4835205,Downsview-Roding-CFB (26),2015-05-09,9.0,5.0,10:00,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4177,4.6433,0.0,0.0,0.0,0.0,PLE   ,OT             ,JAMIS TRAIL X2 ,8.0,MT,Toronto,350.0,32,19.0,5350296.0,19.0,4.64,43.7501984,"Apartment (Rooming House, Condo)",-79.4635849,York University Heights (27),2015-09-28,28.0,9.0,18:50,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4178,4.6433,0.0,0.0,0.0,0.0,WHI   ,GT             ,GT TRANSEO 4.0 ,8.0,RG,Toronto,600.0,32,19.0,5350296.0,19.0,4.64,43.7501984,"Apartment (Rooming House, Condo)",-79.4635849,York University Heights (27),2015-09-28,28.0,9.0,18:50,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4179,4.6433,0.0,0.0,0.0,0.0,PLE   ,OT             ,JAMIS TRAIL X2 ,8.0,MT,Toronto,350.0,32,19.0,5350296.0,19.0,4.64,43.7501984,"Apartment (Rooming House, Condo)",-79.4635849,York University Heights (27),2015-09-28,28.0,9.0,18:50,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4180,4.6433,0.0,0.0,0.0,0.0,WHI   ,GT             ,GT TRANSEO 4.0 ,8.0,RG,Toronto,600.0,32,19.0,5350296.0,19.0,4.64,43.7501984,"Apartment (Rooming House, Condo)",-79.4635849,York University Heights (27),2015-09-28,28.0,9.0,18:50,2015.0,64.0,64.0,13.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0,CT,Toronto,4.6433,64,19,19,64,13.8,4.64,65,CT,Toronto,4.6433,64,19,19,0,0,0
4181,1.13952,0.0,15.0,15.0,13.157894736842106,BLKGLD,SPECIALIZED    ,ARIEL DISC     ,0.0,MT,Toronto,649.0,32,3119.0,5350297.01,3027.0,1.14,43.7526131,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.458786,Bathurst Manor (34),2015-07-30,30.0,7.0,12:00,2015.0,7313.0,7313.0,6417.7,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,1.13952,7313,3119,3027,7313,6417.7,1.14,7310,CT,Toronto,1.13952,7313,3119,3027,0,15,15,CT,Toronto,1.13952,7313,3119,3027,7313,6417.7,1.14,7310,CT,Toronto,1.13952,7313,3119,3027,0,15,15
4182,1.13952,0.0,15.0,15.0,13.157894736842106,DGR   ,SPECIALIZED    ,CROSS TRAIL SPO,0.0,MT,Toronto,675.0,32,3119.0,5350297.01,3027.0,1.14,43.7526131,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.458786,Bathurst Manor (34),2015-07-30,30.0,7.0,12:00,2015.0,7313.0,7313.0,6417.7,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,1.13952,7313,3119,3027,7313,6417.7,1.14,7310,CT,Toronto,1.13952,7313,3119,3027,0,15,15,CT,Toronto,1.13952,7313,3119,3027,7313,6417.7,1.14,7310,CT,Toronto,1.13952,7313,3119,3027,0,15,15
4183,1.50956,0.0,15.0,15.0,9.933774834437086,BLKGRN,OTHER          ,,8.0,MT,Toronto,150.0,32,2716.0,5350297.02,2552.0,1.51,43.7550659,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",-79.4407272,Bathurst Manor (34),2015-08-18,18.0,8.0,14:00,2015.0,6502.0,6502.0,4306.5,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,1.50956,6502,2716,2552,6502,4306.5,1.51,6500,CT,Toronto,1.50956,6502,2716,2552,0,15,15,CT,Toronto,1.50956,6502,2716,2552,6502,4306.5,1.51,6500,CT,Toronto,1.50956,6502,2716,2552,0,15,15
4184,1.50956,0.0,15.0,15.0,9.933774834437086,WHI   ,OTHER          ,VITESS         ,16.0,RC,Toronto,7300.0,32,2716.0,5350297.02,2552.0,1.51,43.7526321,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4521179,Clanton Park (33),2015-08-25,25.0,8.0,12:45,2015.0,6502.0,6502.0,4306.5,THEFT OVER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,1.50956,6502,2716,2552,6502,4306.5,1.51,6500,CT,Toronto,1.50956,6502,2716,2552,0,15,15,CT,Toronto,1.50956,6502,2716,2552,6502,4306.5,1.51,6500,CT,Toronto,1.50956,6502,2716,2552,0,15,15
4185,1.50956,0.0,15.0,15.0,9.933774834437086,RED   ,RA             ,SPORTING LIFE O,18.0,MT,Toronto,232.0,32,2716.0,5350297.02,2552.0,1.51,43.7550659,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4407272,Bathurst Manor (34),2015-09-18,18.0,9.0,16:05,2015.0,6502.0,6502.0,4306.5,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,1.50956,6502,2716,2552,6502,4306.5,1.51,6500,CT,Toronto,1.50956,6502,2716,2552,0,15,15,CT,Toronto,1.50956,6502,2716,2552,6502,4306.5,1.51,6500,CT,Toronto,1.50956,6502,2716,2552,0,15,15
4186,,,,,,,,,,,,,,,5350298.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Toronto,2.27223,4661,1605,1566,4661,2051.1,2.27,4660,CT,Toronto,2.27223,4661,1605,1566,0,0,10,CT,Toronto,2.27223,4661,1605,1566,4661,2051.1,2.27,4660,CT,Toronto,2.27223,4661,1605,1566,0,0,10
4187,2.89291,15.0,0.0,20.0,6.920415224913494,RED   ,OTHER          ,HYBRID         ,18.0,EL,Toronto,800.0,32,2319.0,5350299.01,2207.0,2.89,43.7560844,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4113388,Lansing-Westgate (38),2015-09-16 00:00:00,16.0,9.0,14:00,2015.0,6256.0,6256.0,2162.5,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,2.89291,6256,2319,2207,6256,2162.5,2.89,6260,CT,Toronto,2.89291,6256,2319,2207,15,0,20,CT,Toronto,2.89291,6256,2319,2207,6256,2162.5,2.89,6260,CT,Toronto,2.89291,6256,2319,2207,15,0,20
4188,2.89291,15.0,0.0,20.0,6.920415224913494,BLK   ,RM             ,PRESTIGE 30 RSL,20.0,RC,Toronto,2000.0,32,2319.0,5350299.01,2207.0,2.89,43.7617836,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.41365809999998,Lansing-Westgate (38),2015-07-16 00:00:00,16.0,7.0,16:00,2015.0,6256.0,6256.0,2162.5,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,2.89291,6256,2319,2207,6256,2162.5,2.89,6260,CT,Toronto,2.89291,6256,2319,2207,15,0,20,CT,Toronto,2.89291,6256,2319,2207,6256,2162.5,2.89,6260,CT,Toronto,2.89291,6256,2319,2207,15,0,20
4189,2.89291,15.0,0.0,20.0,6.920415224913494,BLU   ,UK             ,,10.0,RC,Toronto,100.0,32,2319.0,5350299.01,2207.0,2.89,43.759891499999995,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.410759,Lansing-Westgate (38),2015-09-20 00:00:00,20.0,9.0,19:30,2015.0,6256.0,6256.0,2162.5,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,2.89291,6256,2319,2207,6256,2162.5,2.89,6260,CT,Toronto,2.89291,6256,2319,2207,15,0,20,CT,Toronto,2.89291,6256,2319,2207,6256,2162.5,2.89,6260,CT,Toronto,2.89291,6256,2319,2207,15,0,20
4190,0.1593,0.0,0.0,0.0,0.0,LBL   ,TREK           ,7.4,21.0,RG,Toronto,825.0,32,3019.0,5350299.02,2815.0,0.16,43.7622986,Ttc Subway Station,-79.4113541,Willowdale East (51),2015-07-15,15.0,7.0,07:30,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4191,0.1593,0.0,0.0,0.0,0.0,GLD   ,CCM            ,MATRIX         ,24.0,MT,Toronto,800.0,32,3019.0,5350299.02,2815.0,0.16,43.7622986,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4113541,Willowdale East (51),2015-10-11,11.0,10.0,09:00,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4192,0.1593,0.0,0.0,0.0,0.0,DGR   ,BIANCHI        ,NAYA           ,21.0,MT,Toronto,500.0,32,3019.0,5350299.02,2815.0,0.16,43.760658299999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4109497,Willowdale East (51),2015-08-11,11.0,8.0,22:00,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4193,0.1593,0.0,0.0,0.0,0.0,RED   ,CC             ,,21.0,MT,Toronto,350.0,32,3019.0,5350299.02,2815.0,0.16,43.7647591,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4119644,Lansing-Westgate (38),2015-08-19,19.0,8.0,21:30,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4194,0.1593,0.0,0.0,0.0,0.0,BLK   ,UK             ,CROSSTRAIL     ,24.0,OT,Toronto,649.99,32,3019.0,5350299.02,2815.0,0.16,43.7622986,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4113541,Willowdale East (51),2015-08-23,23.0,8.0,20:30,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4195,0.1593,0.0,0.0,0.0,0.0,SIL   ,RM             ,,24.0,MT,Toronto,0.0,32,3019.0,5350299.02,2815.0,0.16,43.7622986,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4113541,Willowdale East (51),2015-08-23,23.0,8.0,20:30,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4196,0.1593,0.0,0.0,0.0,0.0,BLU   ,TR             ,7. FX          ,8.0,RG,Toronto,700.0,32,3019.0,5350299.02,2815.0,0.16,43.7666321,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.41244509999999,Willowdale West (37),2015-09-09,9.0,9.0,08:00,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4197,0.1593,0.0,0.0,0.0,0.0,GRY   ,GI             ,ESCAPE1 YEAR 20,27.0,OT,Toronto,800.0,32,3019.0,5350299.02,2815.0,0.16,43.7622986,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4113541,Willowdale East (51),2015-09-25,25.0,9.0,16:45,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
4198,0.1593,0.0,0.0,0.0,0.0,GRY   ,GI             ,ESCAPE 1 SIZE S,27.0,OT,Toronto,800.0,32,3019.0,5350299.02,2815.0,0.16,43.7622986,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4113541,Willowdale East (51),2015-09-25,25.0,9.0,16:45,2015.0,5247.0,5247.0,32937.9,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0,CT,Toronto,0.1593,5247,3019,2815,5247,32937.9,0.16,5245,CT,Toronto,0.1593,5247,3019,2815,0,0,0
